repo,issue_number,text,label_human,alternative,label_claude,reasoning_claude,evidence_claude,
killbill/killbill,840,"[title] relax sanity checks for standalone subscriptions
[issue]
throws an npe when trying to create the subscription.
[issue_comments] ""this is unfortunately blocking our killbill evaluation.. is there any workaround? or is the fix straightforward enough that perhaps i could submit a pr?"", ""the fix is indeed straightforward (remove the `basesubscription` `null` check) but we also need to:

* add a regression test to catch this moving forward (i.e. ensure `defaulteventsstream` builds fine for `standalone` subscriptions).
* add a test to verify that we are not missing a `null` check in `getpendingentitlementcancellationevents` for `standalone` subscriptions (i.e. try the `uncancelentitlement` api on a `standalone` subscription).

if you would like to contribute, testdefaultentitlement is probably a good starting point (lots of test examples).""",service,,SERVICE,"This is a null pointer exception in subscription creation logic that can be reliably tested at the service level with controlled inputs. The fix involves removing a sanity check and adding regression tests for standalone subscription handling, which are standard unit/service-level validations.",The fix is indeed straightforward (remove the `basesubscription` `null` check) but we also need to add a regression test to catch this moving forward (i.e. ensure `defaulteventsstream` builds fine for `standalone` subscriptions).,
moov-io/ach,1090,"[title] server: read validateopts on segment file endpoint
[issue]
ach version: `v1.20.1`

**what were you trying to do?**
segmenting a file with out of order batches fails because custom `validateopts` cannot be supplied.

**what did you expect to see?**
the ability to specify `validateopts` on segmentfile requests would be helpful.",service,,SERVICE,This is a missing feature in an API endpoint that can be validated through isolated service-level testing by verifying the endpoint accepts and correctly processes the validateopts parameter. The functionality involves API contract validation and parameter handling within a single service component.,"The issue states 'segmenting a file with out of order batches fails because custom validateopts cannot be supplied' and requests 'the ability to specify validateopts on segmentfile requests', indicating a straightforward API parameter enhancement that can be tested at the service level.",
moov-io/ach,1275,"[title] iat batch entrydetails with missing addenda records output empty lines in resulting file
[issue]
### ach version

1.32.1

### what were you trying to do?

we are trying to reach an input nacha file that may not always be entirely valid. there is a case when we're reading a nacha file with an iat batch with an entry detail that does not have all the required addenda records. we then replace the account numbers in this file with tokenized versions of the original account numbers and then write the file back out. note that we are skipping all validation on the nacha file we read in.

### what did you expect to see?

we essentially want this output file to be the exact same as the input file except for the account numbers in each entry detail record. in this case, when we write the corresponding nacha file back blank lines are added for the missing iat addenda records. these should not be blank and just omitted from the output nacha file.

### what did you see?

we see an output nacha file that looks like this (see input nacha file in the reproduction steps:

```
5200paymentex       null                3333333333webdebncre   2104052308070131065000090000001
631121000250_qxitkwifztgeuz4f0002384606achrpatddtrackidavida gulgowski        1065000090960299
799r02698695708280169      06500009                                            065000090960299
820000000200121000250000000000000000023846063333333333                         065000090000001
5200paymentex       null                3333333333ppddebncre   2104052308070131065000090000002
626121000250_qxitkwifztgeuz4f0001632681achrpatddtrackiclotilde mayer          1065000090960300
799r02758148906847205      06500009                                            065000090960300
820000000200121000250000016326810000000000003333333333                         065000090000002
5200paymentex       null                3333333333teldebncre   2104052308070131065000090000003
636121000250_qxitkwifztgeuz4f0000567181achrpatddtrackimr. ora kertzmann       1065000090960301
799r02569987887228789      06500009                                            065000090960301
820000000200121000250000005671810000000000003333333333                         065000090000003
5200paymentex       onlinepay           3333333333ctxdebncre   2104052308070131065000090000004
631121000250_qxitkwifztgeuz4f0000440546achrpatddtracki0001    lasonya boeh    1065000090960302
799r02223739056036789      06500009                                            065000090960302
820000000200121000250000000000000000004405463333333333                         065000090000004
5200paymentex       null                3333333333ccddebncre   2104052308070131065000090000005
621121000250_qxitkwifztgeuz4f0002319389achrpatddtrackiemmett kutch            1065000090960298
799r02533647136327294      06500009                                            065000090960298
820000000200121000250000000000000000023193893333333333                         065000090000005
5200paymentex       null                3333333333arcdebncre   2104052308070131065000090000007
626121000250_qxitkwifztgeuz4f0002314634               adolph hagenes          1065000090960304
799r02072466791854699      06500009                                            065000090960304
820000000200121000250000023146340000000000003333333333                         065000090000007
5200paymentex       null                3333333333rckdebncre   2104052308070131065000090000008
626121000250_qxitkwifztgeuz4f0001432130               blair brakus v          1065000090960305
799r02566452516503272      06500009                                            065000090960305
820000000200121000250000014321300000000000003333333333                         065000090000008
5200paymentex       null                3333333333ciedebncre   2104052308070131065000090000009
621121000250_qxitkwifztgeuz4f0000630603achrpatddtrackidamion gottlieb         1065000090960306
799r02407598362669088      06500009                                            065000090960306
820000000200121000250000000000000000006306033333333333                         065000090000009
5200endzone 1       ff3               us3333333333iatdebncre   usdusd2308070131065000090000006
6311210002500000             000106620300000000000000000000000003752151084    1065000090960303

799r02801938170560934      06500009                                            065000090960303
820000000200121000250000000000000000010662033333333333                         065000090000006
9000009000004000000180108900225000005946626000006841347
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
```

### how can we reproduce the problem?

read this nacha file in while skipping all validation. then try to write this nacha file back out using `ach.newwriter(buffer).write(file)`
[issue_comments] ""test result

```
101 065000090 06500009023080714001094101payment exchange prrt
5200paymentex       null                3333333333webdebncre   2104052308070131065000090000001
631121000250000000037521510840002384606achrpatddtrackidavida gulgowski        1065000090960299
799r02698695708280169      06500009                                            065000090960299
820000000200121000250000000000000000023846063333333333                         065000090000001
5200paymentex       null                3333333333ppddebncre   2104052308070131065000090000002
626121000250000000037521510840001632681achrpatddtrackiclotilde mayer          1065000090960300
799r02758148906847205      06500009                                            065000090960300
820000000200121000250000016326810000000000003333333333                         065000090000002
5200paymentex       null                3333333333teldebncre   2104052308070131065000090000003
636121000250000000037521510840000567181achrpatddtrackimr. ora kertzmann       1065000090960301
799r02569987887228789      06500009                                            065000090960301
820000000200121000250000005671810000000000003333333333                         065000090000003
5200paymentex       onlinepay           3333333333ctxdebncre   2104052308070131065000090000004
631121000250000000037521510840000440546achrpatddtracki0001    lasonya boeh    1065000090960302
799r02223739056036789      06500009                                            065000090960302
820000000200121000250000000000000000004405463333333333                         065000090000004
5200paymentex       null                3333333333ccddebncre   2104052308070131065000090000005
621121000250000000037521510840002319389achrpatddtrackiemmett kutch            1065000090960298
799r02533647136327294      06500009                                            065000090960298
820000000200121000250000000000000000023193893333333333                         065000090000005
5200paymentex       null                3333333333arcdebncre   2104052308070131065000090000007
626121000250000000037521510840002314634               adolph hagenes          1065000090960304
799r02072466791854699      06500009                                            065000090960304
820000000200121000250000023146340000000000003333333333                         065000090000007
5200paymentex       null                3333333333rckdebncre   2104052308070131065000090000008
626121000250000000037521510840001432130               blair brakus v          1065000090960305
799r02566452516503272      06500009                                            065000090960305
820000000200121000250000014321300000000000003333333333                         065000090000008
5200paymentex       null                3333333333ciedebncre   2104052308070131065000090000009
621121000250000000037521510840000630603achrpatddtrackidamion gottlieb         1065000090960306
799r02407598362669088      06500009                                            065000090960306"", ""thanks for reporting this @viggykuppu! we'll get a fix out today.""",Manual,,SERVICE,"This is a file parsing and serialization logic defect in the ACH library's IAT batch handling. The bug can be reliably reproduced and validated through isolated component tests that verify the writer correctly omits missing addenda records rather than outputting blank lines, without requiring integration with external systems.",we are trying to reach an input nacha file that may not always be entirely valid... when we write the corresponding nacha file back blank lines are added for the missing iat addenda records. these should not be blank and just omitted from the output nacha file.,
moov-io/ach,772,"[title] webui: handle being hosted from sub-paths
[issue]
**what were you trying to do?**
i tried serving the webui container at `demo.moov.io/ach` and it failed to load.

**what did you expect to see?**
we need to be able to serve webui from a subpath.

**how can we fix this issue?**
there are a few options.

1. write html links to read from relative path it's served from.
1. don't re-write http requests to strip `/ach` path and instead add `base-path` as a config.
   - we've done this in watchman to serve from sub-paths.
[issue_comments] ""steps to cause this error:

1. `get demo.moov.io/ach` is rewritten as `get /` by our lb when hitting the webui
   - webui only responds to `/` and `/wasm_exec.js`  -- not `/ach/*` requests.
1. webui serves html that requests `/wasm_exec.js` when it should request `/ach/wasm_exec.js`""",service,,MANUAL,"This is a configuration and deployment infrastructure issue specific to hosting environments and load balancer path rewriting behavior. It requires exploratory validation across different deployment scenarios and base-path configurations, which is impractical to automate reliably.",The issue occurs when 'demo.moov.io/ach is rewritten as get / by our lb' and involves environment-specific load balancer configuration. The fix requires testing 'base-path as a config' across different hosting scenarios.,
moov-io/ach,636,"[title] v1.1.0 added validation around immediateorigin that assumes it is always a routing number when there are cases when it may not be a routing number.
[issue]
**what were you trying to do?**
create an ach file with the companyid value as the immediateorgin value as some banks request that.
**what did you expect to see?**
i expected to get a valid ach file created
**what did you see?**
i received an error ""unexpected error building ach file: immediateorigin xxxxy routing number checksum mismatch: expected x but got y
**how can we reproduce the problem?**
use a something other than a valid routing number for immediateorigin.

**also, here is where the code is for the validation:**
[issue_comments] ""the nacha rules and guidelines state that it may not be a routing number in some cases.
""this field may also be mutually defined between odfi and originator.  for example, the odfi may ask its originator to put its taxpayer identification number in this field..."""", ""background history:

wade a [11:08 pm]
i was thinking about adding a data model for account validation as a subtype to depositories within paygate. that would allow us to implement... show more
wadearnold
account validation is an important tool for businesses who originate ach credits and debits. using an incorrect routing and transit number and/or account number for the recipient of an ach transaction can cost a business both...
moov-io/paygate | jul 8th | added by github
:+1:1 reaction
general
–jul 5th
taylor [4:44 pm]
i created an issue about it, not sure yet if its only with depositories  show more
tgunnoe
here's what exists in the database:
curl -x get  -h 'x-user-id: taylor'
...
moov-io/paygate | jul 5th | added by github
adam
–jun 24th
brooke kline [3:09 pm]
checkroutingnumber checks on length of 9, does that need to be updated to 10?
general
–jun 21st
brooke kline [4:04 pm]
and if we wanted to implement fed we could make that part specific to wire and ach if checkroutingnumberdoesn't  error
general
–jun 21st
adam [4:02 pm]
yea, i was hoping checkroutingnumber could be reused a lot
general
–jun 21st

**adam [3:46 pm]
**yea. we should use that to validate routing numbers all over. i’m pretty sure paygate or accounts use checkroutingnumber
general
–jun 21st
brooke kline [3:43 pm]
thats well after fileheader, batchheader and entrydetail were created.  should the properties that contain a routingnumber, use the checkroutingnumber validation function?
1 reply**
general
–jun 21st
brooke kline [3:41 pm]
it looks like checkroutingnumber is not being used by anything, it was added commits on dec 17, 2018**
validators: add checkroutingnumber"", ""we added this validation specifically, so
func checkroutingnumber(routingnumber string)

may need to be enhanced/fixed further."", ""@hitchr v1.2.1 is being released now with this validation removed. we can add a method to validate this in v1.3.0 (as mentioned in slack).

for now `go get github.com/moov-io/ach@v1.2.1` should fix your immediate issue."", ""thanks.  that's awesome!""",service,,SERVICE,This is a validation logic defect in a single component (ACH file builder) that incorrectly assumes immediateOrigin must always be a routing number. The issue can be reliably tested at the service level by providing non-routing-number values and verifying the validation logic accepts them per NACHA rules.,The bug states 'v1.1.0 added validation around immediateorigin that assumes it is always a routing number when there are cases when it may not be a routing number' and 'the nacha rules and guidelines state that it may not be a routing number in some cases... the odfi may ask its originator to put its taxpayer identification number in this field.',
moov-io/ach,867,"[title] file: mergefiles can produce invalid files
[issue]
ach version: `v1.6.2`

**what were you trying to do?**
when calling `mergefiles(...)` with multiple files you can get an `ach.file` out does not validate. this is from the ordering of input files that are appended to the output file, but done so in an incorrect ordering.

**what did you expect to see?**
`mergefiles(..)` should product valid files.

**what did you see?**
`mergefiles(..)` produced an file which was not valid.
[issue_comments] ""i'll look into this; do you have an example file i can run tests against?""",service,,SERVICE,This is a pure logic defect in a file merging function that produces invalid output due to incorrect ordering. The issue can be reliably reproduced and validated at the service level by testing the mergefiles function with controlled input files and verifying the output structure meets validation rules.,"mergefiles(...) with multiple files you can get an ach.file out does not validate. this is from the ordering of input files that are appended to the output file, but done so in an incorrect ordering.",
moov-io/ach,1501,"[title] cannot create a return file for sec code ctx
[issue]
### ach version

v1.42.0

### what were you trying to do?

i'm trying to create a return file for sec code ctx by using addenda99.

json format:
`{
	""fileheader"": {
		""immediateorigin"": ""084106768"",
		""immediateoriginname"": ""evolve bank & trust"",
		""immediatedestination"": ""081000045"",
		""immediatedestinationname"": ""federal reserve bank"",
		""filecreationdate"": ""240602"",
		""filecreationtime"": ""1614""
	},
	""fileadvcontrol"": {
		""batchcount"": 0,
		""entryaddendacount"": 0,
		""entryhash"": 0,
		""id"": """",
		""totalcredit"": 0,
		""totaldebit"": 0
	},
	""batches"": [
		{
			""batchheader"": {
				""companyname"": ""ben10"",
				""companyidentification"": ""1113290945"",
				""standardentryclasscode"": ""ctx"",
				""companyentrydescription"": ""return"",
				""odfiidentification"": ""08410676"",
				""effectiveentrydate"": ""230603"",
				""serviceclasscode"": 220
			},
			""entrydetails"": [
				{
					""addendarecordindicator"": 1,
					""id"": ""16857152524021c"",
					""amount"": 1000,
					""tracenumber"": ""025405790000009"",
					""rdfiidentification"": ""06200001"",
					""transactioncode"": 22,
					""checkdigit"": ""9"",
					""dfiaccountnumber"": ""000000012"",
					""individualname"": ""test"",
					""identificationnumber"": ""alexa smart"",
					""category"": ""return"",
					""addenda99"": {
						""typecode"": ""99"",
						""returncode"": ""r06"",
						""addendainformation"": ""no account/unable to locate account"",
						""originaldfi"": ""06200001"",
						""originaltrace"": ""084106760000001"",
						""tracenumber"": ""084106760000005""
					}
				}
			]
		}
	],
	""filecontrol"": {
		""batchcount"": 1,
		""blockcount"": 1,
		""entryaddendacount"": 2,
		""entryhash"": 8410676,
		""id"": """",
		""totalcredit"": 6,
		""totaldebit"": 0
	}
}`

**error**: `""error"": ""batch #1 (ctx) addendacount 1 addendum found where 0 are expected for this batch type""`

### what did you expect to see?

file should be able to create.

### what did you see?

error message say: `batch #1 (ctx) addendacount 1 addendum found where 0 are expected for this batch type`.

### how can we reproduce the problem?

let's use the json data above
[issue_comments] ""correct me if i'm wrong that ctx has other ways to generate a return file without addena99"", ""what would that other way be?"", ""i see what's wrong. it's due to ctx entries not having exactly the same fields as other entrydetail records.""",service,,SERVICE,This is a validation logic bug in the ACH file creation service where the CTX standard entry class code incorrectly rejects Addenda99 records for returns. The issue can be reliably tested at the service level by validating the component's handling of CTX return files with mocked dependencies.,The error 'addendacount 1 addendum found where 0 are expected for this batch type' indicates incorrect validation logic. The comment 'it's due to ctx entries not having exactly the same fields as other entrydetail records' confirms this is an isolated service-level validation issue.,
moov-io/ach,1381,"[title] reader cannot consume large, single-line ach files
[issue]
### ach version

master

### what were you trying to do?

we sometimes receive large ach files where:

1. the individual 94 byte records are not separated by newlines
2. the entire file exceeds the `bufio.maxtokensize`

 `ach.reader` runs into problems parsing the file because it uses a `scanner` that splits on newlines, and has a 64k maximum buffer/token size.

because `ach.reader.read` doesn't actually check the result of `scanner.scan()` (or `scanner.err()`), it attempts to parse an arbitrary 64k chunk of data as an ach record (or series of records) and fails.

### what did you expect to see?

`ach.reader` should be able to consume arbitrarily large ach files, with or without newline-delimited records (at least until we run out of memory).

i think using a custom `splitfunc` (that breaks 94 byte records and/or newlines -- to handle ""broken"" lines that aren't padded to 94 characters) for the `scanner` instead of the default `scanlines` would be more reliable.

### what did you see?

ach.reader fails to properly parse the file with some cryptic message about

### how can we reproduce the problem?

attempt to read an ach file that:

1. is not newline-delimited
2. exceeds 64k bytes (`bufio.maxscantokensize`)
[issue_comments] ""i've opened  to fix this bug. can you try out the branch on your file and see if parsing works?"", ""yes, that mr seems to do the trick, thanks for the quick fix!"", ""fix released in""",service,,SERVICE,"This is a file parsing logic defect in the ACH reader component that can be validated in isolation with controlled test inputs. The fix involves changing the scanner's split function to handle 94-byte records correctly, which can be reliably tested at the service level with synthetic files of various sizes.","ach.reader runs into problems parsing the file because it uses a scanner that splits on newlines, and has a 64k maximum buffer/token size. Using a custom splitfunc that breaks 94 byte records would be more reliable.",
moov-io/watchman,115,"[title] results inconsistent with treasury.gov
[issue]
using this service (or the example available at  does not match results from the treasury's official sdn search at

this service returns way too many unrelated results with a high match value. for example, searching ""george bush"" returns an 89% match to ""george habbash"", 88% match to ""george haswani"", 84% match to ""george chiweshe"":

however, searching the same name with an 80% fuzzy match threshold on the treasury's own ofac search website yields no results:

i love the open source fintech toolbox. unfortunately these tools are not high enough quality to use in production at a financial institution today. i look forward to helping to improve the library.

thanks!
[issue_comments] ""@brobits thanks for the report. i'm not quite sure how ofac's site performs similarity calculations, but i opened a pull request to help address this. any advice you have would be much appreciated!"", ""hi, @adamdecaf! thanks for taking a look at this. i'm not sure what the treasury uses for their fuzzy logic matching, but i found a thread discussing a few algorithms here:

they mention the jaro-winkler algorithm which i believe this library also uses ( they also mention the soundex ( algorithm. i assume the treasury also uses jaro-winkler?"", ""ofac uses jaro-winkler, yes. i picked it over levenshtein and jaro because of the improvements it provides.

we could support soundex (probably by setting `&algorithm=soundex` in the url), but i'd like to harden the current usage of jaro-winkler."", ""awesome! thanks for the insight, no worries about alternative implementations provided results are similar enough to the treasury. thanks again for taking a look at this so quickly."", ""v0.10.0 will be released today with this included""",END_TO_END,,END_TO_END,"This defect involves validating that the service's fuzzy matching behavior aligns with the official Treasury OFAC system's results, which is a critical regulatory integration requirement in a financial institution context. Testing this requires comparing real outputs against the authoritative third-party government system to ensure compliance and correctness.","searching 'george bush' returns an 89% match to 'george habbash', 88% match to 'george haswani', 84% match to 'george chiweshe': however, searching the same name with an 80% fuzzy match threshold on the treasury's own ofac search website yields no results. these tools are not high enough quality to use in production at a financial institution today.",
moov-io/watchman,177,"[title] sdntype: special case 'entity' to return null sdn type records
[issue]
when providing the `&sdntype=entity` filter no results are returned. this is a bit confusing as ""not individuals"" are called entities from ofac, so we need to handle them the same.

from ofac:

> ""entity would be the category for company or organization. you can type in the name in the name search box to perform the search via the link to this search engine:   thank you.""",END_TO_END,,SERVICE,"This is a filter logic bug in query parameter handling that can be validated through isolated service-level tests with controlled inputs. The issue involves incorrect handling of a specific sdntype parameter value, which is a pure business logic defect that doesn't require cross-system integration or real external dependencies.","when providing the `&sdntype=entity` filter no results are returned. this is a bit confusing as ""not individuals"" are called entities from ofac, so we need to handle them the same.",
moov-io/watchman,536,"[title] downloaded sanction list text/csv files are not deleted after they are not needed any more
[issue]
the downloader package here creates a new temporary directory (with random directory name) every time the sanction lists are refreshed. (standard every twelve hours)

the file content is parsed immediately after the download and then abandoned.

this fills up the `/tmp` folder over time. a docker container running 24/7 will waste a couple of gb of physical storage every week of running. it is not much but noticeable over time.

is there a reason why the temp files are not deleted immediately after they are not used any more. one could even use a suitable in memory buffer instead of a physical temporary file to avoid this in the first place!
[issue_comments] ""no real reason why it's not deleted yet. we can remove it after parsing.""",Manual,,MANUAL,This is a resource cleanup issue in the downloader package that manifests over time in a running environment. It requires operational observation and infrastructure-level validation rather than functional test automation.,a docker container running 24/7 will waste a couple of gb of physical storage every week of running. this fills up the `/tmp` folder over time.,
moov-io/watchman,308,"[title] webui: country ""all"" is passed over to the search endpoint
[issue]
watchman version: `v0.15.1`

**what were you trying to do?**
in the webui when country is set to `all` that value is passed to `get /search?country=all` which doesn't work as expected. with other query params (e.g. sdntype) the ""all"" value isn't passed through to the endpoint.

**what did you expect to see?**
searching across all countries shouldn't apply a filter in the results.",service,,SERVICE,"This is a straightforward input validation and parameter handling issue in a single API endpoint. The bug can be efficiently detected by testing the search service with different country parameter values, including the 'all' case, and verifying the filtering logic behaves correctly without requiring full UI integration.",when country is set to `all` that value is passed to `get /search?country=all` which doesn't work as expected. with other query params (e.g. sdntype) the 'all' value isn't passed through to the endpoint.,
moov-io/watchman,176,"[title] search: ignore stop words in matching
[issue]
stop words are typically useless words in sentences and are also the most frequent. they're excluded because the verb, noun, adjectives, etc contain information which the speaker weights more heavily over these grammatical nuances.

there's a go library which looks to be setup for removing and ranking strings according to a language's common stop words. we'd need to add support for jaro winkler.

 / levenshteindistance
[issue_comments] ""if each list contains country/language information we should use that to guess the language, because otherwise we'll have to guess the language another way."", ""daniel brought up a point where the default stop words list should contain the most common words from several languages (think: of, the, and) with a config to override the default set.""",service,,SERVICE,"This is a feature enhancement to improve search matching logic by filtering stop words, which is an isolated algorithmic change within the search service component. The functionality can be validated with controlled test inputs and expected outputs without requiring full system integration.","The issue describes adding support for stop word filtering and string ranking algorithms (jaro winkler, levenshtein distance) within the search matching logic, which is a self-contained service-level enhancement.",
moov-io/watchman,584,"[title] empty response with search
[issue]
watchman version: `v0.29.1`

**what were you trying to do?**

when calling the `search` endpoint, we are seeing an empty string response which is leading to errors when the  search api tries to map the response.

**what did you expect to see?**
i expect to see responses back from the search endpoint, or an empty search object

**what did you see?**

the screenshot below is of the generated open api spec code. the localvarresponse.body() is just an empty string.

when `this.membervarobjectmapper.readvalue((string)localvarresponse.body(), new typereference() {})` is evaluated we get the following error:
```
exception in thread ""main"" java.lang.runtimeexception: java.lang.runtimeexception: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

caused by: java.lang.runtimeexception: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 3 more
caused by: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 4 more
caused by: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 6 more
caused by: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

at java.base/java.util.concurrent.forkjointask.doexec(forkjointask.java)

caused by: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 8 more

```
**how can we reproduce the problem?**
you can reproduce by starting the container
```
docker run -p 8084:8084 -p 9094:9094 moov/watchman:latest # or more specifically docker run -p 8084:8084 -p 9094:9094 moov/watchman:v0.30.0

and then do

watch -n1 'curl ""localhost:8084/search?q=waddani&limit=1""'
```

you’ll intermittently get empty responses

we use `v0.29.1` in our production environment, but we are able to reproduce using the latest version too. the last working version we have observed is `v0.26.1`
[issue_comments] ""@adamdecaf im not sure the fix worked

i pulled that and did the same thing

`docker run -p 8084:8084 -p 9094:9094 moov/watchman:v0.31.2`
and then did

`bash -c 'echo=false; watchman_searches=0; while true; do output=$(curl -s ""localhost:8084/search?q=waddani&limit=1""); if [[ $echo == ""true"" ]]; then echo $output; fi; ((watchman_searches++)); echo ""successfully searched via watchman [$watchman_searches] times""; if [[ -z $output ]]; then echo ""watchman search did not return results when it shouuld have""; break; fi; done'`

and it runs on average < 10 times."", ""@haleyhartin7, there's a chat about this in the moov slack.

also, thank you for identifying the last working version. you're a life-saver!! 🛟"", ""you're right - there was more needed to fix this. nan snuck out and was causing havoc during json marshal."", ""for curiosity, do we know if the nan was from an actual error in the list? or just an edge case that wasn't covered?"", ""it was an edge case in the similarity scoring, when an empty string was compared against.  could be from parsing the list incorrectly, but not due to list retrieval/parse error.""",service,,SERVICE,This is a contract validation issue where the search endpoint returns an empty string instead of valid JSON (empty object or array). This can be reliably detected through service-level tests that verify API response contracts and JSON serialization behavior without requiring full system integration.,"The search endpoint returns an empty string response instead of expected JSON format, causing 'no content to map due to end-of-input' error. The root cause was identified as NaN values during JSON marshaling from similarity scoring edge cases.",
moov-io/watchman,109,"[title] ofac service can fail on start-up
[issue]
if the ofac service has a failure getting the sanctions list it will exit with a failure.  i'm not sure this is the most ideal behavior.

maybe it should keep trying?  maybe it can try from some back up locations?  not sure the best behavior but crashing does not seem ideal.

(note: we are not currently persisting the db.  so maybe this is a problem only on initial run when db is created?)
[issue_comments] ""yea. i've noticed it too, so let's retry the download. i've thought about an env variable to specify a directory for downloads (rather than a temporary directory) which could be persisted, but haven't written that code.""",service,,MANUAL,"This is a startup resilience and operational behavior issue that depends on infrastructure conditions, network availability, and deployment environment. It requires exploratory investigation and operational monitoring rather than functional test automation.",The issue states 'if the ofac service has a failure getting the sanctions list it will exit with a failure' and 'maybe it should keep trying? maybe it can try from some back up locations?' indicating this is an environment-dependent operational concern about service initialization behavior.,
moov-io/wire,388,"[title] the tags are not in ascending order
[issue]
wire version: `0.15.3`

**what were you trying to do?**
generate a wire message and send to fed, got an error: tags must be in ascending order

**what wire specification are you referencing?**
faim 3.0.7

**what did you expect to see?**
the tags should be in ascending order

**what did you see?**

the tags were not in ascending order

**how can we reproduce the problem?**

please generate a wire message and ensure that sender reference is present, and you will see that the tags are not in ascending order",Manual,,SERVICE,This is a data serialization/formatting defect in the wire message generation logic that can be validated in isolation by testing the component responsible for tag ordering. The issue is deterministic and reproducible with controlled inputs without requiring external system integration.,"generate a wire message and ensure that sender reference is present, and you will see that the tags are not in ascending order",
moov-io/wire,220,"[title] amount field allows decimal places in wire file creation
[issue]
wire version: `release v0.9.0-rc1`

**what were you trying to do?**

send a wire

**what did you expect to see?**

no decimals in completed wire file

**what did you see?**

`{2000}000000012.05`

**how can we reproduce the problem?**

```
""amount"": {
      ""amount"": ""12.05""
    }
```

i'd recommend adding something like this to make sure it strips out anything that is not a digit

`regexp.compile(""[\d]+"")`
[issue_comments] ""thanks for the report @zbruhnke. i just searched through the faim 3.0.7 spec and it looks like tag `{2000}` is the only place where an amount's value is expected to be strictly numeric. all other messages/fields seem to expect either a `,` or a `.`.

does that match your understanding?"", ""@atonks2 yep that seems right to me - this was specifically in regards to amounts""",service,,SERVICE,"This is a data validation issue within a single service component that can be reliably tested with controlled input. The bug involves incorrect formatting of an amount field that should strip decimal places, which is a clear business rule violation that can be validated at the service level without requiring cross-system integration.","The issue shows a specific input format (""amount"": ""12.05"") producing incorrect output ({2000}000000012.05) when the FAIM 3.0.7 spec requires tag {2000} to be strictly numeric. The recommended fix is a simple regex validation that strips non-digit characters.",
