repo,issue_number,text,label_human,alternative
juspay/hyperswitch,7142,"[title] [bug] deutschebank payment method card not appearing in dashboard
[issue]
### bug description

in dashboard, card payment method is not appearing for deutschebank connector.

### expected behavior

in dashboard, card payment method should appear for deutschebank connector.

### actual behavior

in dashboard, card payment method is not appearing for deutschebank connector.

### steps to reproduce

1. go to dashboard
2. go to connectors
3. go to payment processors
4. find deutschebank and click on connect
5. card payment method does not appear for deutschebank

### context for the bug

_no response_

### environment

integ/sandbox/prod

### have you spent some time checking if this bug has been raised before?

- [x] i checked and didn't find a similar issue

### have you read the contributing guidelines?

- [x] i have read the contributing guidelines

### are you willing to submit a pr?

yes, i am willing to submit a pr!",service,
juspay/hyperswitch,5979,"[title] [refactor] api key list and update endpoints in hyperswitch v2
[issue]
update api key endpoint in v2, the urls are registered in the `app.rs` but the necessary changes to it has not been made in `api_keys.rs`.

in addition to that, list api key endpoint for v2 does not work as no such thing exist in `api_keys.rs`.

so at present, when that endpoint is hit, you'll receive a 404 as mentioned below:

```curl
curl --location --request put '{{baseurl}}/v2/api_keys/{{api_key_id}}' \
--header 'content-type: application/json' \
--header 'accept: application/json' \
--header 'x-merchant-id: {{mechant_id}}' \
--header 'api-key: {{admin_api_key}}' \
--data '{
     ""name"": ""my new api key""
}'
```
```json
wrong number of parameters: 1 expected 2
```

list end point:

```curl
curl --location '{{baseurl}}/v2/api_keys/list' \
--header 'x-merchant-id: {{mechant_id}}' \
--header 'api-key: {{admin_api_key}}'
```
```json
wrong number of parameters: 0 expected 1
```

i'll be fixing this.",service,
juspay/hyperswitch,11223,"[title] [fix]: [payouts] change payout_action to retrieve for webhooks
[issue]
## description
currently if webhooks arrive when temporary token is saved for payout, the payment_method_data is fetched using the temp token which is a wrong behaviour.

this happens because wrong payout action is being set for fetching payout_data for webhoooks.

## possible impleementation
change the payout_action to retrieve for webhooks",Manual,
juspay/hyperswitch,9412,"[title] [bug] propagate additional payout method data for recurring payouts using psp token
[issue]
### bug description

additional payout method data for recurring payouts (using psp tokens) is missing in the api and webhook response.

### expected behavior

additional payout method data should be present in both api and webhook response if it's present.

### actual behavior

additional payout method data is missing.

### steps to reproduce

1. create a payout using migrated token for payouts
2. check the api and webhooks response

### environment

are you using hyperswitch hosted version? yes/no
if yes, please provide the value of the `x-request-id` response header to help us debug your issue.

if not (or if building/running locally), please provide the following details:
1. operating system or linux distribution:
2. rust version (output of `rustc --version`): ``
3. app version (output of `cargo r --features vergen -- --version`): ``

### have you spent some time checking if this bug has been raised before?

- [x] i checked and didn't find a similar issue

### have you read the contributing guidelines?

- [x] i have read the contributing guidelines

### are you willing to submit a pr?

yes, i am willing to submit a pr!
[issue_comments] ""opening for hotfix"", ""closing as hotfix was merged.""",service,
juspay/hyperswitch,1325,"[title] [bug] missing required field `email` during payments_confirm
[issue]
### bug description

it bugs out when a payment is created with the `email` field and then not passing it when confirming the payment.

### expected behavior

the confirm payment should succeed, it should take the email which was supplied during the payments create call.

### actual behavior

the email is not persisted anywhere, because of this, email is not available in subsequent calls

### steps to reproduce

1. create a payment with email field present.
2. confirm the payment without email id.
3. for zen connector, this payment should fail saying missing required field `email`.

### context for the bug

_no response_

### environment

are you using hyperswitch hosted version? no
if yes, please provide the value of the `x-request-id` response header for helping us debug your issue.

### have you spent some time to check if this bug has been raised before?

- [x] i checked and didn't find similar issue

### have you read the contributing guidelines?

- [x] i have read the contributing guidelines

### are you willing to submit a pr?

no, but i'm happy to collaborate on a pr with someone else",End-to-End,
juspay/hyperswitch,5731,"[title] make customer details none in the `psync` flow if the customer is deleted
[issue]
if the customer is deleted after the payment is done the payments retrieve will fail as the customer details are redacted. but we should be able to retrieve a payment even is the customer details are redacted.
[issue_comments] ""i want to work on this. is this issue open, right now?"", ""> i want to work on this. is this issue open, right now?

hey @codelord09,
this issue is already picked-up.""",End-to-End,
juspay/hyperswitch,5059,"[title] bug(events): update the apieventstype for `paymentssessionresponse` to use payments flow
[issue]
update the `apieventmetric` trait for this response to return `apieventstype::payment { payment_id : string}` variant.
based on the payment id stored in its body

this would help for better structuring and help list this api call in the dashboard events as well
[issue_comments] ""i am interested"", ""i would like to work on this issue."", ""assigning this issue to @tanbirali since he asked first.
@aayushdhiman01 you can take a look at similar open issues. (maybe take a look at #4525 )""",service,
juspay/hyperswitch,10586,"[title] [bug] metadata field serialization in hyperswitch ucs tunnel
[issue]
### bug description

currently the metadata field is only filtering string values insted of sending all types.

### expected behavior

hyperswitch should send all type values to ucs.

### actual behavior

currently the metadata field is only filtering string values insted of sending all types.

### steps to reproduce

provide an unambiguous set of steps to reproduce this bug. include code or configuration to reproduce, if relevant.
1. go to '...'
2. click on '....'
3. scroll down to '....'

### context for the bug

_no response_

### environment

are you using hyperswitch hosted version? yes/no
if yes, please provide the value of the `x-request-id` response header to help us debug your issue.

if not (or if building/running locally), please provide the following details:
1. operating system or linux distribution:
2. rust version (output of `rustc --version`): ``
3. app version (output of `cargo r --features vergen -- --version`): ``

### have you spent some time checking if this bug has been raised before?

- [x] i checked and didn't find a similar issue

### have you read the contributing guidelines?

- [x] i have read the contributing guidelines

### are you willing to submit a pr?

yes, i am willing to submit a pr!",service,
juspay/hyperswitch,3761,"[title] [bug] internal server error thrown when updating or deleting non-existent api key
[issue]
### bug description

when a user tries to update or delete a non-existent api key, an internal server error is thrown. the expected behavior is that the server returns a 404 status code, informing that the api key does not exist.

### expected behavior

server should return 404 status code.

### actual behavior

server returns internal server error (500 status code) with the following response:

```json
{
  ""error"": {
    ""type"": ""api"",
    ""message"": ""something went wrong"",
    ""code"": ""he_00""
  }
}
```

### steps to reproduce

the following steps assume that the admin api key for the deployed server is known to the user.

1. create a merchant account using the create merchant account api and admin api key.
2. try to use the update api key endpoint or the delete api key endpoint with a non-existent api key id.

for example, the delete api key request could look like so:
```shell
curl --location --request delete ' \
  --header 'content-type: application/json' \
  --header 'accept: application/json' \
  --header 'api-key: '
```

server returns the aforementioned response.

### have you spent some time checking if this bug has been raised before?

- [x] i checked and didn't find a similar issue

### have you read the contributing guidelines?

- [x] i have read the contributing guidelines

### are you willing to submit a pr?

yes, i am willing to submit a pr!",service,
killbill/killbill,1923,"[title] issue with phase transition for account in local tz
[issue]
consider the following scenario:

`tz=america/new_york`, ref time=`2023-03-01 03:47:56 utc` (`2023-02-28 22:47:56 ny`) and bcd= 28.

given a plan with 2 phases, a 3 months discount, then an evergreen, we expect the following:
* invoice 1: 2023-02-28 -> 2023-03-28 (discount)
* invoice 2: 2023-03-28 -> 2023-04-28 (discount)
* invoice 3: 2023-04-28 -> 2023-05-28 (discount)
* invoice 3: 2023-05-28 -> 2023-06-28 (evergreen)

however we observe a pro-ration after invoice 3 to re-align from `2023-05-28` -> `2023-06-01` because the computation of the phase effective date is incorrect (does not take into consideration the local tz.",service,
killbill/killbill,118,"[title] invoice formatter display wrong currency symbol
[issue]
first of all, the code is using the locale to set the currency formatter. for instance in
defaultinvoiceformatter:

```
 public string getformattedpaidamount() {
        final numberformat number = numberformat.getcurrencyinstance(locale);
        return number.format(getpaidamount().doublevalue());
 }
```

the number format returned is based on the locale which is 'good' so it knows how to display the dots, comma, ... but wrong it comes to display the currency symbol.
[issue_comments] ""we have a nice test to test that-- see testformattedamount in

you can check that if you change to currency from eur to usd, mxn, whatever you want, the result is the same and solely depend on the locale.french that is passed."", ""supposing a locale.france locale and a usd currency, do you want to keep the france number format but replacing the currency code by the invoice currency?

```
// locale.france & currency.eur
1 499,95 €
```

```
// locale.france & currency.usd
1 499,95 $
```"", ""> supposing a locale.france locale and a usd currency, do you want to keep the france number format but replacing the currency code by the invoice currency?

yes (this might help).

we should also add more tests to cover various use-cases (see examples here and here)."", ""good. yes, that's how i tried.

it seems that when tries to use a different currency that the locale has, the format prints the letters instead of the symbol.

example:
// locale.us & currency.usd
**$**1,499.95
// locale.us & currency.eur
**eur**1,499.95

// locale.france & currency.eur
1 499,95 **€**
// locale.france & currency.usd
1 499,95 **usd**

is it the expected behaviour?"", ""> is it the expected behaviour?

it seems that way, to avoid confusions (e.g. `$` can be ambiguous depending on the country).""",service,
killbill/killbill,1422,"[title] search endpoint issue
[issue]
```
get
```

results in:

```
org.glassfish.jersey.server.internal.process.mappableexception: java.lang.illegalargumentexception: the template variable 'searchkey' has no value
```

it looks like we need to update `jaxrsuribuilder` and pass the search key as such (instead of params):

```
uribuilder.resolvetemplate(""searchkey"", ""john"")
```

this is likely a regression from",service,
killbill/killbill,1438,"[title] usage points at cancellation day not taken into account
[issue]
in kill bill, by convention, the upper limit of an interval is always open. in practice, this means that when we bill from 2021-07-01 to 2021-08-01, we effectively bill for [2021-07-01, 2021-08-01), i.e. the last day being billed is 2021-07-31.

if a subscription starts at 3pm on 2021-07-01, we effectively bill for [2021-07-01t15:00:00, 2021-08-01t15:00:00), even though the invoice doesn't reflect the hour of the day.

when rolling up the raw usages, we are currently ignoring the last day, so any usages between [2021-08-01t00:00:00, 2021-08-01t15:00:00) are discarded (while these should be billed).",End-to-End,
killbill/killbill,1063,"[title] direct buffer leak detection when using redis cache
[issue]
the following bug was reported when configuring the system to use redis for caching:

```
2018-11-12t21:22:39,442+0000 lvl='error', log='resourceleakdetector', th='redisson-netty-1-3', xff='', rid='', tok='', arid='', trid='', leak: bytebuf.release() was not called before it's garbage-collected. see  for more information.
recent access records:
created at:
	io.netty.buffer.pooledbytebufallocator.newdirectbuffer(pooledbytebufallocator.java:331)
	io.netty.buffer.abstractbytebufallocator.directbuffer(abstractbytebufallocator.java:185)
	io.netty.buffer.abstractbytebufallocator.directbuffer(abstractbytebufallocator.java:171)
	io.netty.buffer.abstractbytebufallocator.buffer(abstractbytebufallocator.java:105)
	org.redisson.codec.serializationcodec$2.encode(serializationcodec.java:63)
	org.redisson.redissonobject.encodemapvalue(redissonobject.java:256)
	org.redisson.jcache.jcache.putifabsentvaluelocked(jcache.java:554)
	org.redisson.jcache.jcache.putifabsent(jcache.java:1200)
	org.killbill.billing.util.cache.killbillcachecontroller.putifabsent(killbillcachecontroller.java:93)
	org.killbill.billing.catalog.caching.defaultcatalogcache.getcatalogfromplugins(defaultcatalogcache.java:180)
	org.killbill.billing.catalog.caching.defaultcatalogcache.getcatalog(defaultcatalogcache.java:107)
	org.killbill.billing.catalog.defaultcatalogservice.getcatalog(defaultcatalogservice.java:104)
	org.killbill.billing.catalog.defaultcatalogservice.getfullcatalogforinternaluse(defaultcatalogservice.java:100)
	org.killbill.billing.catalog.api.defaultcataloginternalapi.getfullcatalog(defaultcataloginternalapi.java:35)
	org.killbill.billing.entitlement.engine.core.eventsstreambuilder.getcatalog(eventsstreambuilder.java:439)
	org.killbill.billing.entitlement.engine.core.eventsstreambuilder.buildforaccount(eventsstreambuilder.java:137)
	org.killbill.billing.entitlement.api.svcs.defaultentitlementapibase.getallentitlementsforaccount(defaultentitlementapibase.java:118)
	org.killbill.billing.entitlement.api.defaultsubscriptionapi.getsubscriptionbundlesforaccount(defaultsubscriptionapi.java:463)
	org.killbill.billing.entitlement.api.defaultsubscriptionapi.getsubscriptionbundlesforaccountid(defaultsubscriptionapi.java:222)
	org.killbill.billing.entitlement.api.defaultsubscriptionapi$$enhancerbyguice$$5c419851.cglib$getsubscriptionbundlesforaccountid$10()
	org.killbill.billing.entitlement.api.defaultsubscriptionapi$$enhancerbyguice$$5c419851$$fastclassbyguice$$ed8c4e5.invoke()
	com.google.inject.internal.cglib.proxy.$methodproxy.invokesuper(methodproxy.java:228)
	com.google.inject.internal.interceptorstackcallback$interceptedmethodinvocation.proceed(interceptorstackcallback.java:76)
	org.killbill.billing.util.glue.killbillapiaopmodule$profilingmethodinterceptor$1.execute(killbillapiaopmodule.java:76)
	org.killbill.commons.profiling.profiling.executewithprofiling(profiling.java:33)
	org.killbill.billing.util.glue.killbillapiaopmodule$profilingmethodinterceptor.invoke(killbillapiaopmodule.java:92)
	com.google.inject.internal.interceptorstackcallback$interceptedmethodinvocation.proceed(interceptorstackcallback.java:77)
	com.google.inject.internal.interceptorstackcallback.intercept(interceptorstackcallback.java:55)
	org.killbill.billing.entitlement.api.defaultsubscriptionapi$$enhancerbyguice$$5c419851.getsubscriptionbundlesforaccountid()
	org.killbill.billing.jaxrs.resources.accountresource.getaccountbundles(accountresource.java:299)
	org.killbill.billing.jaxrs.resources.accountresource$$enhancerbyguice$$3aff0a85.cglib$getaccountbundles$6()
	org.killbill.billing.jaxrs.resources.accountresource$$enhancerbyguice$$3aff0a85$$fastclassbyguice$$9c1c50ca.invoke()
	com.google.inject.internal.cglib.proxy.$methodproxy.invokesuper(methodproxy.java:228)
	com.google.inject.internal.interceptorstackcallback$interceptedmethodinvocation.proceed(interceptorstackcallback.java:76)
	org.killbill.commons.skeleton.metrics.timedresourceinterceptor.invoke(timedresourceinterceptor.java:69)
	com.google.inject.internal.interceptorstackcallback$interceptedmethodinvocation.proceed(interceptorstackcallback.java:77)
	org.killbill.billing.server.modules.jaxrsaopmodule$jaxrsmethodinterceptor$1.execute(jaxrsaopmodule.java:87)
	org.killbill.billing.util.entity.dao.dbrouteruntyped.withrodbiallowed(dbrouteruntyped.java:57)
	org.killbill.billing.server.modules.jaxrsaopmodule$jaxrsmethodinterceptor.invoke(jaxrsaopmodule.java:82)
	com.google.inject.internal.interceptorstackcallback$interceptedmethodinvocation.proceed(interceptorstackcallback.java:77)
	com.google.inject.internal.interceptorstackcallback.intercept(interceptorstackcallback.java:55)
	org.killbill.billing.jaxrs.resources.accountresource$$enhancerbyguice$$3aff0a85.getaccountbundles()
	sun.reflect.generatedmethodaccessor435.invoke(unknown source)
	sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:43)
	java.lang.reflect.method.invoke(method.java:498)
	com.sun.jersey.spi.container.javamethodinvokerfactory$1.invoke(javamethodinvokerfactory.java:60)",Manual,
killbill/killbill,840,"[title] relax sanity checks for standalone subscriptions
[issue]
throws an npe when trying to create the subscription.
[issue_comments] ""this is unfortunately blocking our killbill evaluation.. is there any workaround? or is the fix straightforward enough that perhaps i could submit a pr?"", ""the fix is indeed straightforward (remove the `basesubscription` `null` check) but we also need to:

* add a regression test to catch this moving forward (i.e. ensure `defaulteventsstream` builds fine for `standalone` subscriptions).
* add a test to verify that we are not missing a `null` check in `getpendingentitlementcancellationevents` for `standalone` subscriptions (i.e. try the `uncancelentitlement` api on a `standalone` subscription).

if you would like to contribute, testdefaultentitlement is probably a good starting point (lots of test examples).""",service,
moov-io/ach,1090,"[title] server: read validateopts on segment file endpoint
[issue]
ach version: `v1.20.1`

**what were you trying to do?**
segmenting a file with out of order batches fails because custom `validateopts` cannot be supplied.

**what did you expect to see?**
the ability to specify `validateopts` on segmentfile requests would be helpful.",service,
moov-io/ach,1275,"[title] iat batch entrydetails with missing addenda records output empty lines in resulting file
[issue]
### ach version

1.32.1

### what were you trying to do?

we are trying to reach an input nacha file that may not always be entirely valid. there is a case when we're reading a nacha file with an iat batch with an entry detail that does not have all the required addenda records. we then replace the account numbers in this file with tokenized versions of the original account numbers and then write the file back out. note that we are skipping all validation on the nacha file we read in.

### what did you expect to see?

we essentially want this output file to be the exact same as the input file except for the account numbers in each entry detail record. in this case, when we write the corresponding nacha file back blank lines are added for the missing iat addenda records. these should not be blank and just omitted from the output nacha file.

### what did you see?

we see an output nacha file that looks like this (see input nacha file in the reproduction steps:

```
5200paymentex       null                3333333333webdebncre   2104052308070131065000090000001
631121000250_qxitkwifztgeuz4f0002384606achrpatddtrackidavida gulgowski        1065000090960299
799r02698695708280169      06500009                                            065000090960299
820000000200121000250000000000000000023846063333333333                         065000090000001
5200paymentex       null                3333333333ppddebncre   2104052308070131065000090000002
626121000250_qxitkwifztgeuz4f0001632681achrpatddtrackiclotilde mayer          1065000090960300
799r02758148906847205      06500009                                            065000090960300
820000000200121000250000016326810000000000003333333333                         065000090000002
5200paymentex       null                3333333333teldebncre   2104052308070131065000090000003
636121000250_qxitkwifztgeuz4f0000567181achrpatddtrackimr. ora kertzmann       1065000090960301
799r02569987887228789      06500009                                            065000090960301
820000000200121000250000005671810000000000003333333333                         065000090000003
5200paymentex       onlinepay           3333333333ctxdebncre   2104052308070131065000090000004
631121000250_qxitkwifztgeuz4f0000440546achrpatddtracki0001    lasonya boeh    1065000090960302
799r02223739056036789      06500009                                            065000090960302
820000000200121000250000000000000000004405463333333333                         065000090000004
5200paymentex       null                3333333333ccddebncre   2104052308070131065000090000005
621121000250_qxitkwifztgeuz4f0002319389achrpatddtrackiemmett kutch            1065000090960298
799r02533647136327294      06500009                                            065000090960298
820000000200121000250000000000000000023193893333333333                         065000090000005
5200paymentex       null                3333333333arcdebncre   2104052308070131065000090000007
626121000250_qxitkwifztgeuz4f0002314634               adolph hagenes          1065000090960304
799r02072466791854699      06500009                                            065000090960304
820000000200121000250000023146340000000000003333333333                         065000090000007
5200paymentex       null                3333333333rckdebncre   2104052308070131065000090000008
626121000250_qxitkwifztgeuz4f0001432130               blair brakus v          1065000090960305
799r02566452516503272      06500009                                            065000090960305
820000000200121000250000014321300000000000003333333333                         065000090000008
5200paymentex       null                3333333333ciedebncre   2104052308070131065000090000009
621121000250_qxitkwifztgeuz4f0000630603achrpatddtrackidamion gottlieb         1065000090960306
799r02407598362669088      06500009                                            065000090960306
820000000200121000250000000000000000006306033333333333                         065000090000009
5200endzone 1       ff3               us3333333333iatdebncre   usdusd2308070131065000090000006
6311210002500000             000106620300000000000000000000000003752151084    1065000090960303

799r02801938170560934      06500009                                            065000090960303
820000000200121000250000000000000000010662033333333333                         065000090000006
9000009000004000000180108900225000005946626000006841347
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
```

### how can we reproduce the problem?

read this nacha file in while skipping all validation. then try to write this nacha file back out using `ach.newwriter(buffer).write(file)`
[issue_comments] ""test result

```
101 065000090 06500009023080714001094101payment exchange prrt
5200paymentex       null                3333333333webdebncre   2104052308070131065000090000001
631121000250000000037521510840002384606achrpatddtrackidavida gulgowski        1065000090960299
799r02698695708280169      06500009                                            065000090960299
820000000200121000250000000000000000023846063333333333                         065000090000001
5200paymentex       null                3333333333ppddebncre   2104052308070131065000090000002
626121000250000000037521510840001632681achrpatddtrackiclotilde mayer          1065000090960300
799r02758148906847205      06500009                                            065000090960300
820000000200121000250000016326810000000000003333333333                         065000090000002
5200paymentex       null                3333333333teldebncre   2104052308070131065000090000003
636121000250000000037521510840000567181achrpatddtrackimr. ora kertzmann       1065000090960301
799r02569987887228789      06500009                                            065000090960301
820000000200121000250000005671810000000000003333333333                         065000090000003
5200paymentex       onlinepay           3333333333ctxdebncre   2104052308070131065000090000004
631121000250000000037521510840000440546achrpatddtracki0001    lasonya boeh    1065000090960302
799r02223739056036789      06500009                                            065000090960302
820000000200121000250000000000000000004405463333333333                         065000090000004
5200paymentex       null                3333333333ccddebncre   2104052308070131065000090000005
621121000250000000037521510840002319389achrpatddtrackiemmett kutch            1065000090960298
799r02533647136327294      06500009                                            065000090960298
820000000200121000250000000000000000023193893333333333                         065000090000005
5200paymentex       null                3333333333arcdebncre   2104052308070131065000090000007
626121000250000000037521510840002314634               adolph hagenes          1065000090960304
799r02072466791854699      06500009                                            065000090960304
820000000200121000250000023146340000000000003333333333                         065000090000007
5200paymentex       null                3333333333rckdebncre   2104052308070131065000090000008
626121000250000000037521510840001432130               blair brakus v          1065000090960305
799r02566452516503272      06500009                                            065000090960305
820000000200121000250000014321300000000000003333333333                         065000090000008
5200paymentex       null                3333333333ciedebncre   2104052308070131065000090000009
621121000250000000037521510840000630603achrpatddtrackidamion gottlieb         1065000090960306
799r02407598362669088      06500009                                            065000090960306"", ""thanks for reporting this @viggykuppu! we'll get a fix out today.""",Manual,
moov-io/ach,772,"[title] webui: handle being hosted from sub-paths
[issue]
**what were you trying to do?**
i tried serving the webui container at `demo.moov.io/ach` and it failed to load.

**what did you expect to see?**
we need to be able to serve webui from a subpath.

**how can we fix this issue?**
there are a few options.

1. write html links to read from relative path it's served from.
1. don't re-write http requests to strip `/ach` path and instead add `base-path` as a config.
   - we've done this in watchman to serve from sub-paths.
[issue_comments] ""steps to cause this error:

1. `get demo.moov.io/ach` is rewritten as `get /` by our lb when hitting the webui
   - webui only responds to `/` and `/wasm_exec.js`  -- not `/ach/*` requests.
1. webui serves html that requests `/wasm_exec.js` when it should request `/ach/wasm_exec.js`""",service,
moov-io/ach,636,"[title] v1.1.0 added validation around immediateorigin that assumes it is always a routing number when there are cases when it may not be a routing number.
[issue]
**what were you trying to do?**
create an ach file with the companyid value as the immediateorgin value as some banks request that.
**what did you expect to see?**
i expected to get a valid ach file created
**what did you see?**
i received an error ""unexpected error building ach file: immediateorigin xxxxy routing number checksum mismatch: expected x but got y
**how can we reproduce the problem?**
use a something other than a valid routing number for immediateorigin.

**also, here is where the code is for the validation:**
[issue_comments] ""the nacha rules and guidelines state that it may not be a routing number in some cases.
""this field may also be mutually defined between odfi and originator.  for example, the odfi may ask its originator to put its taxpayer identification number in this field..."""", ""background history:

wade a [11:08 pm]
i was thinking about adding a data model for account validation as a subtype to depositories within paygate. that would allow us to implement... show more
wadearnold
account validation is an important tool for businesses who originate ach credits and debits. using an incorrect routing and transit number and/or account number for the recipient of an ach transaction can cost a business both...
moov-io/paygate | jul 8th | added by github
:+1:1 reaction
general
–jul 5th
taylor [4:44 pm]
i created an issue about it, not sure yet if its only with depositories  show more
tgunnoe
here's what exists in the database:
curl -x get  -h 'x-user-id: taylor'
...
moov-io/paygate | jul 5th | added by github
adam
–jun 24th
brooke kline [3:09 pm]
checkroutingnumber checks on length of 9, does that need to be updated to 10?
general
–jun 21st
brooke kline [4:04 pm]
and if we wanted to implement fed we could make that part specific to wire and ach if checkroutingnumberdoesn't  error
general
–jun 21st
adam [4:02 pm]
yea, i was hoping checkroutingnumber could be reused a lot
general
–jun 21st

**adam [3:46 pm]
**yea. we should use that to validate routing numbers all over. i’m pretty sure paygate or accounts use checkroutingnumber
general
–jun 21st
brooke kline [3:43 pm]
thats well after fileheader, batchheader and entrydetail were created.  should the properties that contain a routingnumber, use the checkroutingnumber validation function?
1 reply**
general
–jun 21st
brooke kline [3:41 pm]
it looks like checkroutingnumber is not being used by anything, it was added commits on dec 17, 2018**
validators: add checkroutingnumber"", ""we added this validation specifically, so
func checkroutingnumber(routingnumber string)

may need to be enhanced/fixed further."", ""@hitchr v1.2.1 is being released now with this validation removed. we can add a method to validate this in v1.3.0 (as mentioned in slack).

for now `go get github.com/moov-io/ach@v1.2.1` should fix your immediate issue."", ""thanks.  that's awesome!""",service,
moov-io/ach,867,"[title] file: mergefiles can produce invalid files
[issue]
ach version: `v1.6.2`

**what were you trying to do?**
when calling `mergefiles(...)` with multiple files you can get an `ach.file` out does not validate. this is from the ordering of input files that are appended to the output file, but done so in an incorrect ordering.

**what did you expect to see?**
`mergefiles(..)` should product valid files.

**what did you see?**
`mergefiles(..)` produced an file which was not valid.
[issue_comments] ""i'll look into this; do you have an example file i can run tests against?""",service,
moov-io/ach,1501,"[title] cannot create a return file for sec code ctx
[issue]
### ach version

v1.42.0

### what were you trying to do?

i'm trying to create a return file for sec code ctx by using addenda99.

json format:
`{
	""fileheader"": {
		""immediateorigin"": ""084106768"",
		""immediateoriginname"": ""evolve bank & trust"",
		""immediatedestination"": ""081000045"",
		""immediatedestinationname"": ""federal reserve bank"",
		""filecreationdate"": ""240602"",
		""filecreationtime"": ""1614""
	},
	""fileadvcontrol"": {
		""batchcount"": 0,
		""entryaddendacount"": 0,
		""entryhash"": 0,
		""id"": """",
		""totalcredit"": 0,
		""totaldebit"": 0
	},
	""batches"": [
		{
			""batchheader"": {
				""companyname"": ""ben10"",
				""companyidentification"": ""1113290945"",
				""standardentryclasscode"": ""ctx"",
				""companyentrydescription"": ""return"",
				""odfiidentification"": ""08410676"",
				""effectiveentrydate"": ""230603"",
				""serviceclasscode"": 220
			},
			""entrydetails"": [
				{
					""addendarecordindicator"": 1,
					""id"": ""16857152524021c"",
					""amount"": 1000,
					""tracenumber"": ""025405790000009"",
					""rdfiidentification"": ""06200001"",
					""transactioncode"": 22,
					""checkdigit"": ""9"",
					""dfiaccountnumber"": ""000000012"",
					""individualname"": ""test"",
					""identificationnumber"": ""alexa smart"",
					""category"": ""return"",
					""addenda99"": {
						""typecode"": ""99"",
						""returncode"": ""r06"",
						""addendainformation"": ""no account/unable to locate account"",
						""originaldfi"": ""06200001"",
						""originaltrace"": ""084106760000001"",
						""tracenumber"": ""084106760000005""
					}
				}
			]
		}
	],
	""filecontrol"": {
		""batchcount"": 1,
		""blockcount"": 1,
		""entryaddendacount"": 2,
		""entryhash"": 8410676,
		""id"": """",
		""totalcredit"": 6,
		""totaldebit"": 0
	}
}`

**error**: `""error"": ""batch #1 (ctx) addendacount 1 addendum found where 0 are expected for this batch type""`

### what did you expect to see?

file should be able to create.

### what did you see?

error message say: `batch #1 (ctx) addendacount 1 addendum found where 0 are expected for this batch type`.

### how can we reproduce the problem?

let's use the json data above
[issue_comments] ""correct me if i'm wrong that ctx has other ways to generate a return file without addena99"", ""what would that other way be?"", ""i see what's wrong. it's due to ctx entries not having exactly the same fields as other entrydetail records.""",service,
moov-io/ach,1381,"[title] reader cannot consume large, single-line ach files
[issue]
### ach version

master

### what were you trying to do?

we sometimes receive large ach files where:

1. the individual 94 byte records are not separated by newlines
2. the entire file exceeds the `bufio.maxtokensize`

 `ach.reader` runs into problems parsing the file because it uses a `scanner` that splits on newlines, and has a 64k maximum buffer/token size.

because `ach.reader.read` doesn't actually check the result of `scanner.scan()` (or `scanner.err()`), it attempts to parse an arbitrary 64k chunk of data as an ach record (or series of records) and fails.

### what did you expect to see?

`ach.reader` should be able to consume arbitrarily large ach files, with or without newline-delimited records (at least until we run out of memory).

i think using a custom `splitfunc` (that breaks 94 byte records and/or newlines -- to handle ""broken"" lines that aren't padded to 94 characters) for the `scanner` instead of the default `scanlines` would be more reliable.

### what did you see?

ach.reader fails to properly parse the file with some cryptic message about

### how can we reproduce the problem?

attempt to read an ach file that:

1. is not newline-delimited
2. exceeds 64k bytes (`bufio.maxscantokensize`)
[issue_comments] ""i've opened  to fix this bug. can you try out the branch on your file and see if parsing works?"", ""yes, that mr seems to do the trick, thanks for the quick fix!"", ""fix released in""",service,
moov-io/watchman,115,"[title] results inconsistent with treasury.gov
[issue]
using this service (or the example available at  does not match results from the treasury's official sdn search at

this service returns way too many unrelated results with a high match value. for example, searching ""george bush"" returns an 89% match to ""george habbash"", 88% match to ""george haswani"", 84% match to ""george chiweshe"":

however, searching the same name with an 80% fuzzy match threshold on the treasury's own ofac search website yields no results:

i love the open source fintech toolbox. unfortunately these tools are not high enough quality to use in production at a financial institution today. i look forward to helping to improve the library.

thanks!
[issue_comments] ""@brobits thanks for the report. i'm not quite sure how ofac's site performs similarity calculations, but i opened a pull request to help address this. any advice you have would be much appreciated!"", ""hi, @adamdecaf! thanks for taking a look at this. i'm not sure what the treasury uses for their fuzzy logic matching, but i found a thread discussing a few algorithms here:

they mention the jaro-winkler algorithm which i believe this library also uses ( they also mention the soundex ( algorithm. i assume the treasury also uses jaro-winkler?"", ""ofac uses jaro-winkler, yes. i picked it over levenshtein and jaro because of the improvements it provides.

we could support soundex (probably by setting `&algorithm=soundex` in the url), but i'd like to harden the current usage of jaro-winkler."", ""awesome! thanks for the insight, no worries about alternative implementations provided results are similar enough to the treasury. thanks again for taking a look at this so quickly."", ""v0.10.0 will be released today with this included""",End-to-End,
